DS0HZV2,FC430,idrac,MOC-R4PAC24U33-S1C-OBM,Server-1c,R4-PA-C24,33,10.2.11.173,1C:40:24:80:19:29,,
JVBYDH2,FC430,idrac,MOC-R4PAC24U33-S1D-OBM,Server-1d,R4-PA-C24,33,10.2.11.174,1C:40:24:80:19:2A,,
JVC2KH2,FC430,idrac,MOC-R4PAC24U33-S3A-OBM,Server-3a,R4-PA-C24,33,10.2.11.175,1C:40:24:80:12:BA,,
4WV71Q2,FC430,idrac,MOC-R4PAC24U33-S3B-OBM,Server-3b,R4-PA-C24,33,10.2.11.176,1C:40:24:80:14:DE,,
4WV61Q2,FC430,idrac,MOC-R4PAC24U33-S3C-OBM,Server-3c,R4-PA-C24,33,10.2.11.177,1C:40:24:80:1A:97,,
50DZKH2,FC430,idrac,MOC-R4PAC24U33-S3D-OBM,Server-3d,R4-PA-C24,33,10.2.11.178,1C:40:24:80:1A:98,,
DBHHXK2,FX2,cmc,MOC-R4PAC24U31-CMC,,R4-PA-C24,31,10.2.11.160,50:9A:4C:AA:03:94,,
D8KHXK2,FC430,idrac,MOC-R4PAC24U31-S1A-OBM,Server-1a,R4-PA-C24,31,10.2.11.161,E0:D8:48:E6:72:40,,
D8KGXK2,FC430,idrac,MOC-R4PAC24U31-S1B-OBM,Server-1b,R4-PA-C24,31,10.2.11.162,E0:D8:48:E6:73:10,,
D8L9XK2,FC430,idrac,MOC-R4PAC24U31-S1C-OBM,Server-1c,R4-PA-C24,31,10.2.11.163,E0:D8:48:E6:78:C9,,
D8LBXK2,FC430,idrac,MOC-R4PAC24U31-S1D-OBM,Server-1d,R4-PA-C24,31,10.2.11.164,E0:D8:48:E6:78:CA,,
D8LDXK2,FC430,idrac,MOC-R4PAC24U31-S3A-OBM,Server-3a,R4-PA-C24,31,10.2.11.165,E0:D8:48:E6:72:5A,,
D8LCXK2,FC430,idrac,MOC-R4PAC24U31-S3B-OBM,Server-3b,R4-PA-C24,31,10.2.11.166,E0:D8:48:E6:74:7E,,
D8LFXK2,FC430,idrac,MOC-R4PAC24U31-S3C-OBM,Server-3c,R4-PA-C24,31,10.2.11.167,E0:D8:48:E6:7A:37,,
D8LGXK2,FC430,idrac,MOC-R4PAC24U31-S3D-OBM,Server-3d,R4-PA-C24,31,10.2.11.168,E0:D8:48:E6:7A:38,,
7V5MCS2,FX2,cmc,MOC-R4PAC24U29-CMC,,R4-PA-C24,29,10.2.11.150,54:48:10:F1:DE:96,,
7V4KCS2,FC830,idrac,MOC-R4PAC24U29-S1-OBM,Server-1,R4-PA-C24,29,10.2.11.151,DC:F4:01:4A:16:40,7c:fe:90:cb:73:0e,7c:fe:90:cb:73:0f
7V4LCS2,FC830,idrac,MOC-R4PAC24U29-S3-OBM,Server-3,R4-PA-C24,29,10.2.11.152,DC:F4:01:4A:16:5A,7c:fe:90:cb:74:36,7c:fe:90:cb:74:37
4BBP2S2,FX2,cmc,MOC-R4PAC24U27-CMC,,R4-PA-C24,27,10.2.11.140,54:48:10:FA:3D:92,,
B6PHBZ2,FC830,idrac,MOC-R4PAC24U27-S1-OBM,Server-1,R4-PA-C24,27,10.2.11.141,CC:C5:E5:12:12:D0,7c:fe:90:cb:74:56,7c:fe:90:cb:74:57
B6PNRZ2,FC830,idrac,MOC-R4PAC24U27-S3-OBM,Server-3,R4-PA-C24,27,10.2.11.142,CC:C5:E5:12:12:EA,7c:fe:90:cb:74:2a,7c:fe:90:cb:74:2b
98VLGK2,FX2,cmc,MOC-R4PAC24U25-CMC,,R4-PA-C24,25,10.2.11.130,F4:8E:38:C7:58:46,,
GTJH9Z2,FC830,idrac,MOC-R4PAC24U25-S1-OBM,Server-1,R4-PA-C24,25,10.2.11.131,40:5C:FD:E0:AC:80,0c:42:a1:08:18:46,0c:42:a1:08:18:47
GTJ15Z2,FC830,idrac,MOC-R4PAC24U25-S3-OBM,Server-3,R4-PA-C24,25,10.2.11.132,40:5C:FD:E0:AC:9A,7c:fe:90:cb:73:e2,7c:fe:90:cb:73:e3
7V6HCS2,FX2,cmc,MOC-R4PAC24U23-CMC,,R4-PA-C24,23,10.2.11.120,54:48:10:F5:95:BE,,
6PXFGQ2,FC830,idrac,MOC-R4PAC24U23-S1-OBM,Server-1,R4-PA-C24,23,10.2.11.121,CC:C5:E5:9D:41:20,0c:42:a1:08:1a:ae,0c:42:a1:08:1a:af
6PXGGQ2,FC830,idrac,MOC-R4PAC24U23-S3-OBM,Server-3,R4-PA-C24,23,10.2.11.122,CC:C5:E5:9D:41:3A,50:6b:4b:23:4b:28,50:6b:4b:23:4b:29
7V5KCS2,FX2,cmc,MOC-R4PAC24U21-CMC,,R4-PA-C24,21,10.2.11.110,54:48:10:F5:95:0A,,
GVYGB03,FC830,idrac,MOC-R4PAC24U21-S1-OBM,Server-1,R4-PA-C24,21,10.2.11.111,50:9A:4C:9A:21:23,50:6b:4b:4b:47:fa,50:6b:4b:4b:47:fb
GVZ2B03,FC830,idrac,MOC-R4PAC24U21-S3-OBM,Server-3,R4-PA-C24,21,10.2.11.112,6C:2B:59:A1:EB:32,50:6b:4b:4b:4b:36,50:6b:4b:4b:4b:37
7NR5BZ2,FX2,cmc,MOC-R4PAC24U19-CMC,,R4-PA-C24,19,10.2.11.100,54:48:10:FE:6D:0C,,
C87ZLR2,FC830,idrac,MOC-R4PAC24U19-S1-OBM,Server-1,R4-PA-C24,19,10.2.11.101,D8:D0:90:B4:AF:30,08:c0:eb:47:6e:32,08:c0:eb:47:6e:33
C880MR2,FC830,idrac,MOC-R4PAC24U19-S3-OBM,Server-3,R4-PA-C24,19,10.2.11.102,D8:D0:90:B4:AF:4A,0c:42:a1:45:3c:08,0c:42:a1:45:3c:09
DBKHBZ2,FX2,cmc,MOC-R4PAC24U17-CMC,,R4-PA-C24,17,10.2.11.90,54:48:10:FE:6F:F4,,
DBGHBZ2,FC830,idrac,MOC-R4PAC24U17-S1-OBM,Server-1,R4-PA-C24,17,10.2.11.91,D8:D0:90:B9:78:30,0c:42:a1:7b:e3:d4,0c:42:a1:7b:e3:d5
DBGJBZ2,FC830,idrac,MOC-R4PAC24U17-S3-OBM,Server-3,R4-PA-C24,17,10.2.11.92,D8:D0:90:B9:78:4A,0c:42:a1:08:18:46,0c:42:a1:08:18:47
UNK1,FX2,cmc,MOC-R4PAC24U15-CMC,,R4-PA-C24,15,10.2.11.80,54:48:10:FE:93:7A,,
UNK5,FC830,idrac,MOC-R4PAC24U15-S1-OBM,Server-1,R4-PA-C24,15,10.2.11.81,D8:D0:90:D8:55:70,7c:fe:90:cb:73:82,7c:fe:90:cb:73:83
UNK6,FC830,idrac,MOC-R4PAC24U15-S3-OBM,Server-3,R4-PA-C24,15,10.2.11.82,D8:D0:90:D8:55:8A,7c:fe:90:cb:73:fe,7c:fe:90:cb:73:ff
UNK2,FX2,cmc,MOC-R4PAC24U13-CMC,,R4-PA-C24,13,10.2.11.70,54:48:10:FE:93:68,,
UNK3,FC830,idrac,MOC-R4PAC24U13-S1-OBM,Server-1,R4-PA-C24,13,10.2.11.71,00:4E:01:1F:D9:90,7c:fe:90:cb:74:26,7c:fe:90:cb:74:27
UNK4,FC830,idrac,MOC-R4PAC24U13-S3-OBM,Server-3,R4-PA-C24,13,10.2.11.72,00:4E:01:1F:D9:AA,7c:fe:90:cb:73:72,7c:fe:90:cb:73:73
B3PXHV2,FX2,cmc,MOC-R4PAC24U11-CMC,,R4-PA-C24,11,10.2.11.60,54:48:10:FD:0A:0C,,
B3MXHV2,FC830,idrac,MOC-R4PAC24U11-S1-OBM,Server-1,R4-PA-C24,11,10.2.11.61,DC:F4:01:8F:91:40,7c:fe:90:cb:76:96,7c:fe:90:cb:76:97
B3MYHV2,FC830,idrac,MOC-R4PAC24U11-S3-OBM,Server-3,R4-PA-C24,11,10.2.11.62,DC:F4:01:8F:91:5A,7c:fe:90:cb:76:66,7c:fe:90:cb:76:67
8977RP2,FX2,cmc,MOC-R4PAC24U09-CMC,,R4-PA-C24,9,10.2.11.50,58:8A:5A:F2:30:32,,
8954RP2,FC830,idrac,MOC-R4PAC24U09-S1-OBM,Server-1,R4-PA-C24,9,10.2.11.51,B8:85:84:68:65:00,7c:fe:90:cb:73:7a,7c:fe:90:cb:73:7b
8955RP2,FC830,idrac,MOC-R4PAC24U09-S3-OBM,Server-3,R4-PA-C24,9,10.2.11.52,B8:85:84:68:65:1A,7c:fe:90:cb:73:f6,7c:fe:90:cb:73:f7
GHQ74Z2,FX2,cmc,MOC-R4PAC24U07-CMC,,R4-PA-C24,7,10.2.11.40,54:48:10:FE:6E:FA,,
GHQ44Z2,FC830,idrac,MOC-R4PAC24U07-S1-OBM,Server-1,R4-PA-C24,7,10.2.11.41,D8:D0:90:69:D7:00,7c:fe:90:cb:73:de,7c:fe:90:cb:73:df
GHQ54Z2,FC830,idrac,MOC-R4PAC24U07-S3-OBM,Server-3,R4-PA-C24,7,10.2.11.42,D8:D0:90:69:D7:1A,7c:fe:90:cb:73:ea,7c:fe:90:cb:73:eb
B3NZHV2,FX2,cmc,MOC-R4PAC24U05-CMC,,R4-PA-C24,5,10.2.11.30,54:48:10:FA:39:4A,,
B3LWHV2,FC830,idrac,MOC-R4PAC24U05-S1-OBM,Server-1,R4-PA-C24,5,10.2.11.31,DC:F4:01:8F:6C:80,7c:fe:90:cb:73:e2,7c:fe:90:cb:73:e3
B3LXHV2,FC830,idrac,MOC-R4PAC24U05-S3-OBM,Server-3,R4-PA-C24,5,10.2.11.32,DC:F4:01:8F:6C:9A,7c:fe:90:cb:73:5e,7c:fe:90:cb:73:5f
5BCW4Z2,FX2,cmc,MOC-R4PAC24U03-CMC,,R4-PA-C24,3,10.2.11.20,54:48:10:FE:6D:48,,
59Z05Z2,FC830,idrac,MOC-R4PAC24U03-S1-OBM,Server-1,R4-PA-C24,3,10.2.11.21,D8:D0:90:6E:C0:40,7c:fe:90:cb:73:86,7c:fe:90:cb:73:87
59ZV4Z2,FC830,idrac,MOC-R4PAC24U03-S3-OBM,Server-3,R4-PA-C24,3,10.2.11.22,D8:D0:90:6E:C0:5A,7c:fe:90:cb:73:f2,7c:fe:90:cb:73:f3
